faculty,citation,title,type,abstract,book,journal,date,collabs,publisher,edition,series,volume,issue,chapter,pages,issn,isbn,handle,url
Paulo Marchetti ||Elbow wrap improves bench press performance in trained subjects.||Introduction: The elastic wrap is widely used by different types of athletes and recreational practitioners of strength training in order to improve weightlifting performance. Objective: The objective was to investigate the acute effects of elbow wrap on strength performance, absolute volume, and rating of perceived exertion/discomfort during the bench press (BP) exercise. Methods: The experimental protocol was divided into three laboratory sessions. At the first session, a bench press familiarization phase was performed with (EW) and without (WEW) elastic elbow wrap. During the second session, the 1RM test was carried out in the bench press exercise under both EW and WEW conditions. At the third session, the repetition maximum (RM) test at 70% of 1RM (EW and WEW) was performed until concentric failure. After each session, subjects were consulted about their rate of perceived exertion (RPE), and discomfort (PSD). A paired student t-test was used to compare the values of 1RM and RMs with and without elastic wraps. Descriptive analysis was used for RPE and PSD. Results: For the 1RM test, there was a significant increase for the EW condition when compared to WEW (p<0.05). In the RMs test and absolute volume calculation, there was a significant increase for the EW condition (p<0.05). RPE did not differ in any of the conditions tested (p>0.05). PSD presented a high degree of discomfort with elastic wraps in all conditions. Conclusion: Elastic elbow wraps increase the load lifted in the 1RM test, and the maximum number of repetitions during the BP exercise, and consequently, the absolute volume. The elastic elbow wrap does not alter … ||Revista Brasileira de Medicina do Esporte.|2018|W.A. GOMES, E.G. SOARES, J.J. DA SILVA, F.S. FREITAS, R.A. MAGALHÃES, C.R. LOPES, P.H. MARCHETTI||||24|4||291-294||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3AkzcrU_BdoSEC%26tzom%3D420
Paulo Marchetti ||Different load distributions affect acute neuromuscular responses and muscle thickness in resistance-trained men.||The aim of the present study was to compare acute neuromuscular responses and muscle thickness of a resistance training session with continuous-vs. grouped-sets. The experimental procedures were performed across three sessions in a crossover and random fashion. During the first session, all subjects were familiarized and the 10RM load was determined for both exercises: biceps curl (BC) and triceps extension (TE). The following two sessions were randomized for continuous-or grouped-sets. For continuous-sets, 8 sets of 10RM for each exercise (BC and TE) were performed sequentially, while for grouped-sets, each exercise was alternated every 4 sets until 8 sets of 10RM for each exercise were completed. Two minutes of rest was used between sets and exercises. Volume load and muscle thickness (biceps brachii, MTBB, and triceps brachii, MTTB) were measured pre-and post-exercise. Peak force and myoelectric activity (iEMG) were measured for each exercise (BC and TE) and each muscle (biceps brachii and triceps brachii) during a maximal voluntary isometric contraction test. Results demonstrated that volume load was significantly greater in grouped-sets for both exercises (P< 0.001). MTBB and MTTB increased after both sessions (P< 0.001), however, there was a greater effect with continuous-sets when compared to grouped-sets (P= 0.001). Peak force decreased for both exercises and sets (P< 0.05). iEMG decreased only after continuous-sets for both muscles (P< 0.001). In conclusion, continuous-and grouped-sets resulted in specific neuromuscular responses and similar muscle thickness for prime movers. Continuous-sets … ||International Journal of Sports Science.|2018|E.S. SOARES, C.R. LOPES, G.Z. FIORAVANTI, F.A. BRIGATTO, W.A. GOMES, J.J. DA SILVA, L.E. BROWN, P.H. MARCHETTI||||8|4||128-135||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3AFu2w8maKXqMC%26tzom%3D420
Paulo Marchetti ||No effect of Kinesiology Tape on passive tension, strength or muscle activation of quadriceps during maximal voluntary isometric contractions in resistance trained men.||The aim of the present study was to compare acute neuromuscular responses and muscle thickness of a resistance training session with continuous-vs. grouped-sets. The experimental procedures were performed across three sessions in a crossover and random fashion. During the first session, all subjects were familiarized and the 10RM load was determined for both exercises: biceps curl (BC) and triceps extension (TE). The following two sessions were randomized for continuous-or grouped-sets. For continuous-sets, 8 sets of 10RM for each exercise (BC and TE) were performed sequentially, while for grouped-sets, each exercise was alternated every 4 sets until 8 sets of 10RM for each exercise were completed. Two minutes of rest was used between sets and exercises. Volume load and muscle thickness (biceps brachii, MTBB, and triceps brachii, MTTB) were measured pre-and post-exercise. Peak force and myoelectric activity (iEMG) were measured for each exercise (BC and TE) and each muscle (biceps brachii and triceps brachii) during a maximal voluntary isometric contraction test. Results demonstrated that volume load was significantly greater in grouped-sets for both exercises (P< 0.001). MTBB and MTTB increased after both sessions (P< 0.001), however, there was a greater effect with continuous-sets when compared to grouped-sets (P= 0.001). Peak force decreased for both exercises and sets (P< 0.05). iEMG decreased only after continuous-sets for both muscles (P< 0.001). In conclusion, continuous-and grouped-sets resulted in specific neuromuscular responses and similar muscle thickness for prime movers. Continuous-sets … ||International Journal of Sports Physical Therapy|2018|F.S. FREITAS, L.E. BROWN, W.A. GOMES, D.G. BEHM, P.H. MARCHETTI||||13|4||661-667||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3A_Ybze24A_UAC%26tzom%3D420
Paulo Marchetti ||Effect of rest interval length between sets on total load lifted and blood lactate response during total-body resistance exercise session.||Objectives: This study aimed to investigate the effect of different rest interval durations between sets during full-body resistance exercise sessions on total load lifted and blood lactate concentrations in resistance-trained individuals. Methods: Ten healthy young men (age: 23±6.5 years; total body mass: 82.8±10.6 kg, height: 177.3±0.1 cm) randomly performed 3 resistance exercise sessions with different rest intervals between sets (30 seconds, 60 seconds and 120 seconds). The resistance exercise sessions consisted of 6 full-body exercises (bench press; seated low row; shoulder press; back squat; leg press 45 and seated calf raise) performed with 4 sets of 10 repetitions maximum (RM). Total load lifted (sets× repetitions× load (Kgf)) and lactate blood concentration were determined for each exercise session. One way, repeated measures analysis of variance (ANOVA) followed by Bonferroni’s post-hoc test were used for multiple comparisons. Results: The total load lifted was significantly (P< 0.001) lower for 30 seconds (26382.0±4100.3 kg) rest interval compared with 60 seconds (28864.5±4139.7 kg) and 120 seconds (30064.4±3966.4 kg). The blood lactate response was not different among the 3 rest interval conditions investigated, with mean peak values of 7.05±1.69, 7.26±2.77 and 6.90±3.79 mM for 30 seconds, 60 seconds and 120 seconds, respectively. Conclusions: In conclusion, rest interval durations of 60 seconds and 120 seconds between sets favored a higher total load lifted in the exercise session when compared to the 30 seconds rest interval. The rest protocols implemented in the present study promoted a similar metabolic … ||Asian Journal of Sports Medicine|2018|C.R. LOPES, A.H. CRISP, B. SCHOENFELD, M.F. RAMOS, M.D. GERMANO, R. VERLENGIA, G.R. DA MOTA, P.H. MARCHETTI, M.S. AOKI||||9|4||1-5||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3AuLbwQdceFCQC%26tzom%3D420
Paulo Marchetti ||Different load distributions affect subjective scales and repetitions performed after a single resistance training session in well-trained men.||Objectives: This study aimed to investigate the effect of different rest interval durations between sets during full-body resistance exercise sessions on total load lifted and blood lactate concentrations in resistance-trained individuals. Methods: Ten healthy young men (age: 23±6.5 years; total body mass: 82.8±10.6 kg, height: 177.3±0.1 cm) randomly performed 3 resistance exercise sessions with different rest intervals between sets (30 seconds, 60 seconds and 120 seconds). The resistance exercise sessions consisted of 6 full-body exercises (bench press; seated low row; shoulder press; back squat; leg press 45 and seated calf raise) performed with 4 sets of 10 repetitions maximum (RM). Total load lifted (sets× repetitions× load (Kgf)) and lactate blood concentration were determined for each exercise session. One way, repeated measures analysis of variance (ANOVA) followed by Bonferroni’s post-hoc test were used for multiple comparisons. Results: The total load lifted was significantly (P< 0.001) lower for 30 seconds (26382.0±4100.3 kg) rest interval compared with 60 seconds (28864.5±4139.7 kg) and 120 seconds (30064.4±3966.4 kg). The blood lactate response was not different among the 3 rest interval conditions investigated, with mean peak values of 7.05±1.69, 7.26±2.77 and 6.90±3.79 mM for 30 seconds, 60 seconds and 120 seconds, respectively. Conclusions: In conclusion, rest interval durations of 60 seconds and 120 seconds between sets favored a higher total load lifted in the exercise session when compared to the 30 seconds rest interval. The rest protocols implemented in the present study promoted a similar metabolic … ||CPQ Orthopedics|2018|E.G. SOARES, C.R. LOPES, G.Z. FIORAVANTI, W.A. GOMES, J.J. DA SILVA, F.A. BRIGATTO, L.E. BROWN, P.H MARCHETTI||||1|3||1-13||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3AhkOj_22Ku90C%26tzom%3D420
Paulo Marchetti ||Prescricao e Periodizacao do Treinamento Personalizado: do iniciante ao avancado||Objectives: This study aimed to investigate the effect of different rest interval durations between sets during full-body resistance exercise sessions on total load lifted and blood lactate concentrations in resistance-trained individuals. Methods: Ten healthy young men (age: 23±6.5 years; total body mass: 82.8±10.6 kg, height: 177.3±0.1 cm) randomly performed 3 resistance exercise sessions with different rest intervals between sets (30 seconds, 60 seconds and 120 seconds). The resistance exercise sessions consisted of 6 full-body exercises (bench press; seated low row; shoulder press; back squat; leg press 45 and seated calf raise) performed with 4 sets of 10 repetitions maximum (RM). Total load lifted (sets× repetitions× load (Kgf)) and lactate blood concentration were determined for each exercise session. One way, repeated measures analysis of variance (ANOVA) followed by Bonferroni’s post-hoc test were used for multiple comparisons. Results: The total load lifted was significantly (P< 0.001) lower for 30 seconds (26382.0±4100.3 kg) rest interval compared with 60 seconds (28864.5±4139.7 kg) and 120 seconds (30064.4±3966.4 kg). The blood lactate response was not different among the 3 rest interval conditions investigated, with mean peak values of 7.05±1.69, 7.26±2.77 and 6.90±3.79 mM for 30 seconds, 60 seconds and 120 seconds, respectively. Conclusions: In conclusion, rest interval durations of 60 seconds and 120 seconds between sets favored a higher total load lifted in the exercise session when compared to the 30 seconds rest interval. The rest protocols implemented in the present study promoted a similar metabolic … |||2018|P.H. Marchetti, C.R. Lopes||||2|||||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3AZuybSZzF8UAC%26tzom%3D420
Paulo Marchetti ||Landing techniques affect performance and mechanical stress during Drop Jump||Introduction: The drop jump is used to improve the power of the lower limbs. Keeping the drop height constant, the variation of the landing technique can modify the performance and the mechanical characteristics of the jump. Objective: To evaluate the effects of different landing techniques on the performance and the reaction force of the vertical component of the ground after drop jump. Methods: Twenty-five healthy and physically active men (age: 26±8 years, total body mass: 75±10 kg, height: 175±10 cm) performed four landing techniques after the drop jump: bounce drop jump (BDJ), drop jump with 90° of knee flexion (DJ90), drop jump with 135° of knee flexion (DJ135), and drop jump with 135° of knee flexion with hands resting on the ground (DJ135A). Three attempts were performed for each technique; the subjects performed the drop jump falling from a 40 cm high force platform. The measures of jump height, contact time and impact were determined by the force of reaction of the vertical component of the ground, measured by the force platform, at a frequency of acquisition of 2,000 Hz. The repeated measures by ANOVA were used to compare the different techniques. Results: The BDJ technique presented lower jump height, shorter contact time and greater impact than the other techniques (P<0.001). The DJ90 technique presented jump height similar to the DJ135 and DJ135A techniques and a short contact time (P<0.001) and a lower impact than the other techniques (P<0.001). Conclusion: The highest jumps were observed for DJ90, DJ135 and DJ135A. The lowest contact time was observed in the BDJ technique, followed by DJ90 … ||Revista Brasileira de Medicina do Esporte|2017/5|Paulo Henrique Marchetti, Thaís Tomaz dos Santos, Enrico Gori Soares, Erica Paes Serpa, Josinaldo Jarbas da Silva, Roberto Aparecido Magalhães, Marcelo Massatoshi Senaga Miyatake, Vilela Junior, Guanis de Barros, Willy Andrade Gomes|Sociedade Brasileira de Medicina do Exercício e do Esporte|||23|3||176-179||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3AXD-gHx7UXLsC%26tzom%3D420
Paulo Marchetti ||Treinamento de força em mulheres menopausadas: Efeitos profiláticos na osteoporose. (Resistance training in menopausal women: Prophylactic effects on Osteoporosis).||Introduction: The drop jump is used to improve the power of the lower limbs. Keeping the drop height constant, the variation of the landing technique can modify the performance and the mechanical characteristics of the jump. Objective: To evaluate the effects of different landing techniques on the performance and the reaction force of the vertical component of the ground after drop jump. Methods: Twenty-five healthy and physically active men (age: 26±8 years, total body mass: 75±10 kg, height: 175±10 cm) performed four landing techniques after the drop jump: bounce drop jump (BDJ), drop jump with 90° of knee flexion (DJ90), drop jump with 135° of knee flexion (DJ135), and drop jump with 135° of knee flexion with hands resting on the ground (DJ135A). Three attempts were performed for each technique; the subjects performed the drop jump falling from a 40 cm high force platform. The measures of jump height, contact time and impact were determined by the force of reaction of the vertical component of the ground, measured by the force platform, at a frequency of acquisition of 2,000 Hz. The repeated measures by ANOVA were used to compare the different techniques. Results: The BDJ technique presented lower jump height, shorter contact time and greater impact than the other techniques (P<0.001). The DJ90 technique presented jump height similar to the DJ135 and DJ135A techniques and a short contact time (P<0.001) and a lower impact than the other techniques (P<0.001). Conclusion: The highest jumps were observed for DJ90, DJ135 and DJ135A. The lowest contact time was observed in the BDJ technique, followed by DJ90 … ||Revista Saúde em foco.|2017|C.M.M. DE CARVALHO, A. MARTELLI, MARCHETTI. P.H., J.J. DA SILVA, R.A. MAGALHÃES||||4|2||40-56||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3ALjlpjdlvIbIC%26tzom%3D420
Paulo Marchetti ||Efeito do Treinamento de Força em Mulheres Menopausadas Portadoras de Osteoporose: uma Breve Revisão/Resistance Training in Menopausal Women: Prophylactic Effects on Osteoporosis||O número de idosos aumenta a cada dia. Na terceira idade, é maior a pré-disposição para as doenças crônicas degenerativas, dentre elas a osteoporose, considerada um problema de saúde mundial. As mulheres são mais suscetíveis a esta doença pois, além de terem menor massa óssea que o homem, quando chegam na fase da menopausa, apresentam maior descalcificação óssea, aumentando o risco de fraturas. Neste sentido, o treinamento de força é um grande aliado na prevenção dessa patologia, proporcionando bem-estar físico e mental, aumento da massa muscular e proteção dos ossos quanto a possíveis lesões e, se associado com algum método farmacológico, auxilia diretamente no tratamento da osteoporose. A presente revisão faz uma abordagem sobre a importância do treinamento de força em mulheres menopausadas e a profilaxia no desenvolvimento da osteoporose, favorecendo uma melhor qualidade de vida. A prática do treinamento de força proporciona à mulher idosa e portadora da osteoporose, maior flexibilidade e mobilidade, permitindo maior independência nas atividades da vida diária. ||Saúde em Foco|2017|Carla Maria Manoel de Carvalho, Anderson Martelli, Paulo Henrique Marchetti, Josinaldo Jarbas da Silva, Roberto Aparecido Magalhães||||4|2||40-56||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3AWqliGbK-hY8C%26tzom%3D420
Paulo Marchetti ||Acute neuromuscular and metabolic responses to upper body strength, power, and hypertrophy protocols in resistance trained men.||O número de idosos aumenta a cada dia. Na terceira idade, é maior a pré-disposição para as doenças crônicas degenerativas, dentre elas a osteoporose, considerada um problema de saúde mundial. As mulheres são mais suscetíveis a esta doença pois, além de terem menor massa óssea que o homem, quando chegam na fase da menopausa, apresentam maior descalcificação óssea, aumentando o risco de fraturas. Neste sentido, o treinamento de força é um grande aliado na prevenção dessa patologia, proporcionando bem-estar físico e mental, aumento da massa muscular e proteção dos ossos quanto a possíveis lesões e, se associado com algum método farmacológico, auxilia diretamente no tratamento da osteoporose. A presente revisão faz uma abordagem sobre a importância do treinamento de força em mulheres menopausadas e a profilaxia no desenvolvimento da osteoporose, favorecendo uma melhor qualidade de vida. A prática do treinamento de força proporciona à mulher idosa e portadora da osteoporose, maior flexibilidade e mobilidade, permitindo maior independência nas atividades da vida diária. ||International Journal of Sport, Exercise and Health Research|2017|CORREA. D.A., C.R. LOPES, A.C. PAULODETTO, E.G. SOARES, W.A. GOMES, J.J. DA SILVA, L.E. BROWN, P.H. MARCHETTI||||1|2||76-80||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3AdTyEYWd-f8wC%26tzom%3D420
Paulo Marchetti ||Acute effects of maximal isometric muscle action of the elbow extensors on contralateral dynamic task of the elbow flexors: a pilot study||Aim the aim was to investigate the influence of a maximal isometric muscle action of the elbow extensors on the contralateral dynamic task of the elbow flexors. Methods Seventeen recreationally trained men (23.3 ± 4.9 yrs, BMI: 24.8 ± 2.2 Kg/m²) underwent two randomized different testing sessions separated by one week. In the control session (CON) all subjects performed a maximum number of repetitions test (RMs) at 75%1RM using the right elbow flexors. The experimental session (EXP) was similar to the CON; however, all subjects were instructed to perform RMs at 75%1RM by using the right elbow flexors and maintaining the maximal voluntary contraction of the left elbow extensors during the test. RMs, rating of perceived exertion (RPE), and training volume (TV) were measured and compared between sessions. Results The EXP showed a significant 10.4% increase on the RMs (13.8 vs. 12.5, p < 0.001, d = 0.44) and 12.1% increase in TV (238.0 vs. 212.4 kg, p < 0.001, d = 0.43) than CON. No differences were observed for RPE between sessions. Conclusion The maximum voluntary contraction of the left elbow extensors increased the RMs of the contralateral elbow flexors, reflecting a higher TV, and no differences in the RPE. Our results suggest that the investigated method may be a viable and practical alternative to increase the acute strength performance of elbow flexors when using submaximal loads. ||Motriz|2017|C.V.L.S. TEIXEIRA, D.R. CORTES, A.L. EVANGELISTA, L.T. POLITO, D.S. BOCALINI, P.B. COSTA, R. SIMÃO, P.H. MARCHETTI||||23|3||1-5||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3AJoZmwDi-zQgC%26tzom%3D420
Paulo Marchetti ||Effects of Squat Amplitude On Pelvic Tilt and Tibial Inclination||Strength training is commonly performed at two different knee flexion amplitudes: partial (to 90 degrees) or total (to 140 degrees). During these amplitudes, both the pelvis and the tibia are moved to ensure control of the center of gravity and displacement of the external overload. Forward or backward movement of the pelvic tilt may indirectly influence the internal load on the spine. Objective: To measure the effect of squat amplitude on pelvictilt and tibia inclination. Eighteen male subjects (age: 26±6 years, height: 178±7 cm, total body mass: 81.3±11 kg, resistance training experience: 5±4 years) were evaluated. Pelvic tilt and tibial inclination were measured by a digital inclinometer (Max Measure, USA, accuracy:±0.02, resolution: 0.05) during isometric squatting at partial and full amplitudes. The digital inclinometer was fixed on the sacrum and on the tibia, with aneutral spine position. A paired student t-test and a significance of 5% were used. There were significant differences in pelvic tilt between partial and full amplitudes (+ 32.4±10.9 and-21.7±12.3, respectively, P< 0.001). Maximum tibial inclination values were not significantly different between partial and total amplitudes (19.1±6.6 and 20.1±7.4, respectively, P= 0.225). It was concluded that the partial squat position produces anterior pelvic tilt while the full squat produces backward pelvic tilt. Inclination of the tibia is similar in both amplitudes of the squat. ||MOJ Sports Medicine|2017|P.H. MARCHETTI, G.Z. FIORAVANTE, J.J. DA SILVA, W.A. GOMES, E.G. SOARES, S.L. PECORARO, F.S. FREITAS, R.A. MAGALHÃES, M.M.S. MIYATAKE, L.E. BROWN||||1|1||1-3||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3Awbdj-CoPYUoC%26tzom%3D420
Paulo Marchetti ||Técnicas de aterrissagem afetam o desempenho e estresse mecânico durante drop jump. (Landing techniques affect the performance and mechanical stress during drop jump).||Strength training is commonly performed at two different knee flexion amplitudes: partial (to 90 degrees) or total (to 140 degrees). During these amplitudes, both the pelvis and the tibia are moved to ensure control of the center of gravity and displacement of the external overload. Forward or backward movement of the pelvic tilt may indirectly influence the internal load on the spine. Objective: To measure the effect of squat amplitude on pelvictilt and tibia inclination. Eighteen male subjects (age: 26±6 years, height: 178±7 cm, total body mass: 81.3±11 kg, resistance training experience: 5±4 years) were evaluated. Pelvic tilt and tibial inclination were measured by a digital inclinometer (Max Measure, USA, accuracy:±0.02, resolution: 0.05) during isometric squatting at partial and full amplitudes. The digital inclinometer was fixed on the sacrum and on the tibia, with aneutral spine position. A paired student t-test and a significance of 5% were used. There were significant differences in pelvic tilt between partial and full amplitudes (+ 32.4±10.9 and-21.7±12.3, respectively, P< 0.001). Maximum tibial inclination values were not significantly different between partial and total amplitudes (19.1±6.6 and 20.1±7.4, respectively, P= 0.225). It was concluded that the partial squat position produces anterior pelvic tilt while the full squat produces backward pelvic tilt. Inclination of the tibia is similar in both amplitudes of the squat. ||Revista Brasileira de Medicina do Esporte|2017|P.H. MARCHETTI, T.T. DOS SANTOS, E.G. SOARES, E.P. SERPA, J.J. DA SILVA, G.B. VILELA JR., W.A. GOMES||||23|3||189-192||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3AJ-pR_7NvFogC%26tzom%3D420
Paulo Marchetti ||Efeitos agudos e adaptações neuromusculares à manipulação de volume e densidade no treinamento de força. (Acute effects and neuromuscular adaptations to manipulation of volume …||Strength training is commonly performed at two different knee flexion amplitudes: partial (to 90 degrees) or total (to 140 degrees). During these amplitudes, both the pelvis and the tibia are moved to ensure control of the center of gravity and displacement of the external overload. Forward or backward movement of the pelvic tilt may indirectly influence the internal load on the spine. Objective: To measure the effect of squat amplitude on pelvictilt and tibia inclination. Eighteen male subjects (age: 26±6 years, height: 178±7 cm, total body mass: 81.3±11 kg, resistance training experience: 5±4 years) were evaluated. Pelvic tilt and tibial inclination were measured by a digital inclinometer (Max Measure, USA, accuracy:±0.02, resolution: 0.05) during isometric squatting at partial and full amplitudes. The digital inclinometer was fixed on the sacrum and on the tibia, with aneutral spine position. A paired student t-test and a significance of 5% were used. There were significant differences in pelvic tilt between partial and full amplitudes (+ 32.4±10.9 and-21.7±12.3, respectively, P< 0.001). Maximum tibial inclination values were not significantly different between partial and total amplitudes (19.1±6.6 and 20.1±7.4, respectively, P= 0.225). It was concluded that the partial squat position produces anterior pelvic tilt while the full squat produces backward pelvic tilt. Inclination of the tibia is similar in both amplitudes of the squat. ||CPAQV Journal|2017|E.G. SOARES, C.R. LOPES, P.H. MARCHETTI||||9|2||1-23||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3AkRWSkSYxWN8C%26tzom%3D420
Paulo Marchetti ||The Morphological and Performance Response of Pilates Training in Active Women||Cruz TMF, Rosa FO, Marchetti PH, Luna NMS, Fedele TA, Greve JMA, Rodrigues MB, Verlengia R, Lopes CR. The Morphological and Performance Response of Pilates Training in Active Women. JEPonline 2016; 19 (6): 52-63. The purpose of this study was to investigate the muscle activation and fatigue post high volume Pilates training and the acute implications on the strength performance and morphological responses related to muscle tissue of lower limb. Twelve healthy young trained women performed one session of Pilates using a Wunda Chair. In two distinct moments (preand post-intervention), transverse relaxation time (T2)-weighted magnetic resonance (MR) images and isokinetic test evaluations of the lower limbs were recorded. There were significant increases in T2 signal intensity post-intervention for the gluteus maximus and throughout the muscle portion (proximal, medial, and distal) of the vastus lateralis and rectus femoris. There were significant decreases in performance from pre-to post-intervention in peak torque, total work, and average power of the extension moment. However, in the |||2016/12|Oliveira Rosa, Paulo Henrique Marchetti, Natalia Mariana, Silva Luna, Thiago Antonio Fedele, Julia Maria D’Andrea, Marcelo Bordalo Rodrigues Greve, Rozangela Verlengia, Charles Ricardo Lopes|||||||||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3AyB1At4FlUx8C%26tzom%3D420
Paulo Marchetti ||Alongamento estático monoarticular aumenta a amplitude de movimento e altera o sinergismo muscular durante o exercício leg press isométrico unilateral.||Devido ao sincronismo muscular necessário para a execução de um exercício multiarticular como o leg press, o alongamento estático agudo monoarticular poderia produzir alterações no controle articular individual afetando, desta forma, o controle dos músculos primários em outras articulações visando manter a ação isométrica. Assim, o presente estudo avaliou o efeito agudo de um protocolo de alongamento estático monoarticular no sinergismo muscular durante a execução do exercício leg press unilateral (LPU) isométrico. A amostra foi composta por 15 sujeitos adultos, hígidos, do sexo masculino (idade: 25±4 anos, estatura: 174±8 cm, massa corporal total: 71±6 kg, e 2±1 ano de experiência em musculação). O sinal eletromiográfico advindo dos músculos vasto lateral (VL) e glúteo máximo (GM) foram mensurados durante uma ação isométrica de 10" no exercício LPU contra 60% 1RM em três condições de alongamento estático monoarticular (6 séries de 45”/15” e 70-90% da percepção subjetiva de desconforto): sem alongamento, alongamento do joelho (CAQ) e alongamento de quadril (CAG). Uma ANOVA (2x2) foi utilizada para verificar as diferenças entre condições (CAQ e CAG) e músculos (VL e GM) para as variáveis dependentes: eletromiografia integrada (IEMG) e frequencia mediana (FMed). Houve aumento da amplitude máxima passiva para articulação do quadril e do joelho (P< 0,001). Os resultados da IEMG revelaram diferenças significantes entre as condições CAQ e CAG para o músculo vasto lateral (P= 0,004; d= 1, 22;∆%= 12, 1%) e glúteo máximo (P= 0,024; d= 1, 44;∆%= 35, 5). Foi observada diferença significante … ||Revista Brasileira de Pesquisa em Ciências da Saúde|2016|P.H. MARCHETTI, W.A. GOMES, E.P. SERPA, P.S.M NARDI, A.S. BLEY, S. DAL CORSO||||3|2||44-51||||https://scholar.google.com/citations?hl=en&user=UoynbjMAAAAJ#d=gs_md_cita-d&u=%2Fcitations%3Fview_op%3Dview_citation%26hl%3Den%26user%3DUoynbjMAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DUoynbjMAAAAJ%3A1qzjygNMrQYC%26tzom%3D420
